asset,year,region,installed,technology,capacity
0,2024,R1,2020,gassupply1,70.99310000000
0,2025,R1,2020,gassupply1,70.99310000000
0,2026,R1,2020,gassupply1,63.49310000000
0,2027,R1,2020,gassupply1,55.99310000000
0,2029,R1,2020,gassupply1,55.99310000000
0,2030,R1,2020,gassupply1,55.99310000000
0,2035,R1,2020,gassupply1,40.99310000000
0,2040,R1,2020,gassupply1,40.99310000000
0,2045,R1,2020,gassupply1,40.99310000000
0,2050,R1,2020,gassupply1,40.99310000000
0,2056,R1,2020,gassupply1,40.99310000000
1,2024,R1,2022,gassupply1,9.75610000000
1,2025,R1,2022,gassupply1,9.75610000000
1,2026,R1,2022,gassupply1,9.75610000000
1,2027,R1,2022,gassupply1,9.75610000000
1,2029,R1,2022,gassupply1,9.75610000000
1,2030,R1,2022,gassupply1,9.75610000000
1,2035,R1,2022,gassupply1,9.75610000000
1,2040,R1,2022,gassupply1,9.75610000000
1,2045,R1,2022,gassupply1,9.75610000000
1,2050,R1,2022,gassupply1,9.75610000000
1,2056,R1,2022,gassupply1,9.75610000000
1,2057,R1,2022,gassupply1,9.75610000000
1,2058,R1,2022,gassupply1,9.75610000000
2,2026,R1,2024,gassupply1,10.61450000000
2,2027,R1,2024,gassupply1,10.61450000000
2,2029,R1,2024,gassupply1,10.61450000000
2,2030,R1,2024,gassupply1,10.61450000000
2,2035,R1,2024,gassupply1,10.61450000000
2,2040,R1,2024,gassupply1,10.61450000000
2,2045,R1,2024,gassupply1,10.61450000000
2,2050,R1,2024,gassupply1,10.61450000000
2,2056,R1,2024,gassupply1,10.61450000000
2,2057,R1,2024,gassupply1,10.61450000000
2,2058,R1,2024,gassupply1,10.61450000000
2,2059,R1,2024,gassupply1,10.61450000000
2,2060,R1,2024,gassupply1,10.61450000000
3,2024,R2,2020,gassupply1,43.68420000000
3,2025,R2,2020,gassupply1,43.68420000000
3,2027,R2,2020,gassupply1,36.18420000000
3,2029,R2,2020,gassupply1,36.18420000000
3,2030,R2,2020,gassupply1,36.18420000000
3,2035,R2,2020,gassupply1,28.68420000000
3,2040,R2,2020,gassupply1,28.68420000000
3,2045,R2,2020,gassupply1,28.68420000000
3,2050,R2,2020,gassupply1,28.68420000000
3,2056,R2,2020,gassupply1,28.68420000000
4,2026,R2,2024,gassupply1,4.54440000000
4,2060,R2,2024,gassupply1,4.54440000000
