asset,year,region,technology,installed,capacity
6,2036,R1,gas_stove,2026,2.13330000000
6,2037,R1,gas_stove,2026,2.13330000000
7,2036,R1,gas_stove,2028,21.46670000000
7,2037,R1,gas_stove,2028,21.46670000000
7,2038,R1,gas_stove,2028,21.46670000000
7,2039,R1,gas_stove,2028,21.46670000000
8,2036,R1,gas_stove,2030,8.26670000000
8,2037,R1,gas_stove,2030,8.26670000000
8,2038,R1,gas_stove,2030,8.26670000000
8,2039,R1,gas_stove,2030,8.26670000000
8,2040,R1,gas_stove,2030,8.26670000000
8,2041,R1,gas_stove,2030,8.26670000000
9,2036,R1,gas_stove,2032,10.26670000000
9,2037,R1,gas_stove,2032,10.26670000000
9,2038,R1,gas_stove,2032,10.26670000000
9,2039,R1,gas_stove,2032,10.26670000000
9,2040,R1,gas_stove,2032,10.26670000000
9,2041,R1,gas_stove,2032,10.26670000000
9,2042,R1,gas_stove,2032,10.26670000000
9,2043,R1,gas_stove,2032,10.26670000000
10,2036,R1,gas_stove,2034,4.26670000000
10,2037,R1,gas_stove,2034,4.26670000000
10,2038,R1,gas_stove,2034,4.26670000000
10,2039,R1,gas_stove,2034,4.26670000000
10,2040,R1,gas_stove,2034,4.26670000000
10,2041,R1,gas_stove,2034,4.26670000000
10,2042,R1,gas_stove,2034,4.26670000000
10,2043,R1,gas_stove,2034,4.26670000000
10,2044,R1,gas_stove,2034,4.26670000000
10,2045,R1,gas_stove,2034,4.26670000000
11,2038,R1,gas_stove,2036,23.60000000000
11,2039,R1,gas_stove,2036,23.60000000000
11,2040,R1,gas_stove,2036,23.60000000000
11,2041,R1,gas_stove,2036,23.60000000000
11,2042,R1,gas_stove,2036,23.60000000000
11,2043,R1,gas_stove,2036,23.60000000000
11,2044,R1,gas_stove,2036,23.60000000000
11,2045,R1,gas_stove,2036,23.60000000000
11,2046,R1,gas_stove,2036,23.60000000000
11,2047,R1,gas_stove,2036,23.60000000000
18,2036,R1,heatpump,2026,3.20000000000
18,2037,R1,heatpump,2026,3.20000000000
19,2036,R1,heatpump,2028,25.20000000000
19,2037,R1,heatpump,2028,25.20000000000
19,2038,R1,heatpump,2028,25.20000000000
19,2039,R1,heatpump,2028,25.20000000000
20,2036,R1,heatpump,2030,10.40000000000
20,2037,R1,heatpump,2030,10.40000000000
20,2038,R1,heatpump,2030,10.40000000000
20,2039,R1,heatpump,2030,10.40000000000
20,2040,R1,heatpump,2030,10.40000000000
20,2041,R1,heatpump,2030,10.40000000000
21,2036,R1,heatpump,2032,12.40000000000
21,2037,R1,heatpump,2032,12.40000000000
21,2038,R1,heatpump,2032,12.40000000000
21,2039,R1,heatpump,2032,12.40000000000
21,2040,R1,heatpump,2032,12.40000000000
21,2041,R1,heatpump,2032,12.40000000000
21,2042,R1,heatpump,2032,12.40000000000
21,2043,R1,heatpump,2032,12.40000000000
22,2036,R1,heatpump,2034,6.40000000000
22,2037,R1,heatpump,2034,6.40000000000
22,2038,R1,heatpump,2034,6.40000000000
22,2039,R1,heatpump,2034,6.40000000000
22,2040,R1,heatpump,2034,6.40000000000
22,2041,R1,heatpump,2034,6.40000000000
22,2042,R1,heatpump,2034,6.40000000000
22,2043,R1,heatpump,2034,6.40000000000
22,2044,R1,heatpump,2034,6.40000000000
22,2045,R1,heatpump,2034,6.40000000000
23,2038,R1,heatpump,2036,28.40000000000
23,2039,R1,heatpump,2036,28.40000000000
23,2040,R1,heatpump,2036,28.40000000000
23,2041,R1,heatpump,2036,28.40000000000
23,2042,R1,heatpump,2036,28.40000000000
23,2043,R1,heatpump,2036,28.40000000000
23,2044,R1,heatpump,2036,28.40000000000
23,2045,R1,heatpump,2036,28.40000000000
23,2046,R1,heatpump,2036,28.40000000000
23,2047,R1,heatpump,2036,28.40000000000
36,2036,R2,gas_stove,2026,1.06670000000
36,2037,R2,gas_stove,2026,1.06670000000
37,2036,R2,gas_stove,2028,9.73330000000
37,2037,R2,gas_stove,2028,9.73330000000
37,2038,R2,gas_stove,2028,9.73330000000
37,2039,R2,gas_stove,2028,9.73330000000
38,2036,R2,gas_stove,2030,6.13330000000
