asset,year,region,technology,installed,capacity
0,2050,R1,gassupply1,2020,21.47180000000
0,2055,R1,gassupply1,2020,21.47180000000
0,2059,R1,gassupply1,2020,21.47180000000
1,2050,R1,gassupply1,2025,5.18330000000
1,2055,R1,gassupply1,2025,5.18330000000
1,2059,R1,gassupply1,2025,5.18330000000
1,2060,R1,gassupply1,2025,5.18330000000
1,2064,R1,gassupply1,2025,5.18330000000
2,2050,R1,gassupply1,2030,26.88030000000
2,2055,R1,gassupply1,2030,26.88030000000
2,2059,R1,gassupply1,2030,26.88030000000
2,2060,R1,gassupply1,2030,26.88030000000
2,2064,R1,gassupply1,2030,26.88030000000
2,2065,R1,gassupply1,2030,26.88030000000
2,2069,R1,gassupply1,2030,26.88030000000
3,2050,R1,gassupply1,2035,35.06380000000
3,2055,R1,gassupply1,2035,35.06380000000
3,2059,R1,gassupply1,2035,35.06380000000
3,2060,R1,gassupply1,2035,35.06380000000
3,2064,R1,gassupply1,2035,35.06380000000
3,2065,R1,gassupply1,2035,35.06380000000
3,2069,R1,gassupply1,2035,35.06380000000
3,2070,R1,gassupply1,2035,35.06380000000
3,2074,R1,gassupply1,2035,35.06380000000
4,2050,R1,gassupply1,2040,20.84270000000
4,2055,R1,gassupply1,2040,20.84270000000
4,2059,R1,gassupply1,2040,20.84270000000
4,2060,R1,gassupply1,2040,20.84270000000
4,2064,R1,gassupply1,2040,20.84270000000
4,2065,R1,gassupply1,2040,20.84270000000
4,2069,R1,gassupply1,2040,20.84270000000
4,2070,R1,gassupply1,2040,20.84270000000
4,2074,R1,gassupply1,2040,20.84270000000
4,2075,R1,gassupply1,2040,20.84270000000
4,2079,R1,gassupply1,2040,20.84270000000
5,2050,R1,gassupply1,2045,21.81990000000
5,2055,R1,gassupply1,2045,21.81990000000
5,2059,R1,gassupply1,2045,21.81990000000
5,2060,R1,gassupply1,2045,21.81990000000
5,2064,R1,gassupply1,2045,21.81990000000
5,2065,R1,gassupply1,2045,21.81990000000
5,2069,R1,gassupply1,2045,21.81990000000
5,2070,R1,gassupply1,2045,21.81990000000
5,2074,R1,gassupply1,2045,21.81990000000
5,2075,R1,gassupply1,2045,21.81990000000
5,2079,R1,gassupply1,2045,21.81990000000
5,2080,R1,gassupply1,2045,21.81990000000
5,2084,R1,gassupply1,2045,21.81990000000
6,2055,R1,gassupply1,2050,18.18300000000
6,2089,R1,gassupply1,2050,18.18300000000
