asset,year,region,installed,technology,capacity
0,2026,R1,2020,gassupply1,40.09550000000
0,2027,R1,2020,gassupply1,32.59550000000
0,2029,R1,2020,gassupply1,32.59550000000
0,2030,R1,2020,gassupply1,32.59550000000
0,2031,R1,2020,gassupply1,17.59550000000
0,2035,R1,2020,gassupply1,17.59550000000
0,2040,R1,2020,gassupply1,17.59550000000
0,2045,R1,2020,gassupply1,17.59550000000
0,2050,R1,2020,gassupply1,17.59550000000
0,2056,R1,2020,gassupply1,17.59550000000
1,2026,R1,2022,gassupply1,38.28960000000
1,2027,R1,2022,gassupply1,38.28960000000
1,2029,R1,2022,gassupply1,38.28960000000
1,2030,R1,2022,gassupply1,38.28960000000
1,2031,R1,2022,gassupply1,38.28960000000
1,2035,R1,2022,gassupply1,38.28960000000
1,2040,R1,2022,gassupply1,38.28960000000
1,2045,R1,2022,gassupply1,38.28960000000
1,2050,R1,2022,gassupply1,38.28960000000
1,2056,R1,2022,gassupply1,38.28960000000
1,2057,R1,2022,gassupply1,38.28960000000
1,2058,R1,2022,gassupply1,38.28960000000
2,2026,R1,2024,gassupply1,4.88630000000
2,2027,R1,2024,gassupply1,4.88630000000
2,2029,R1,2024,gassupply1,4.88630000000
2,2030,R1,2024,gassupply1,4.88630000000
2,2031,R1,2024,gassupply1,4.88630000000
2,2035,R1,2024,gassupply1,4.88630000000
2,2040,R1,2024,gassupply1,4.88630000000
2,2045,R1,2024,gassupply1,4.88630000000
2,2050,R1,2024,gassupply1,4.88630000000
2,2056,R1,2024,gassupply1,4.88630000000
2,2057,R1,2024,gassupply1,4.88630000000
2,2058,R1,2024,gassupply1,4.88630000000
2,2059,R1,2024,gassupply1,4.88630000000
2,2060,R1,2024,gassupply1,4.88630000000
3,2026,R2,2020,gassupply1,28.24510000000
3,2027,R2,2020,gassupply1,28.24510000000
3,2029,R2,2020,gassupply1,28.24510000000
3,2030,R2,2020,gassupply1,28.24510000000
3,2031,R2,2020,gassupply1,13.24510000000
3,2035,R2,2020,gassupply1,13.24510000000
3,2040,R2,2020,gassupply1,13.24510000000
3,2045,R2,2020,gassupply1,13.24510000000
3,2050,R2,2020,gassupply1,13.24510000000
3,2056,R2,2020,gassupply1,13.24510000000
4,2026,R2,2022,gassupply1,23.69280000000
4,2027,R2,2022,gassupply1,23.69280000000
4,2029,R2,2022,gassupply1,23.69280000000
4,2030,R2,2022,gassupply1,23.69280000000
4,2031,R2,2022,gassupply1,23.69280000000
4,2035,R2,2022,gassupply1,23.69280000000
4,2040,R2,2022,gassupply1,23.69280000000
4,2045,R2,2022,gassupply1,23.69280000000
4,2050,R2,2022,gassupply1,23.69280000000
4,2056,R2,2022,gassupply1,23.69280000000
4,2057,R2,2022,gassupply1,23.69280000000
4,2058,R2,2022,gassupply1,23.69280000000
