asset,year,region,technology,installed,capacity
1,2035,R1,gasCCGT,2025,4.00000000000
1,2040,R1,gasCCGT,2025,4.00000000000
1,2045,R1,gasCCGT,2025,4.00000000000
1,2049,R1,gasCCGT,2025,4.00000000000
1,2050,R1,gasCCGT,2025,4.00000000000
1,2054,R1,gasCCGT,2025,4.00000000000
1,2055,R1,gasCCGT,2025,4.00000000000
1,2059,R1,gasCCGT,2025,4.00000000000
1,2060,R1,gasCCGT,2025,4.00000000000
1,2064,R1,gasCCGT,2025,4.00000000000
2,2035,R1,solarPV,2020,13.46730000000
2,2040,R1,solarPV,2020,13.46730000000
2,2045,R1,solarPV,2020,13.46730000000
2,2049,R1,solarPV,2020,13.46730000000
3,2035,R1,solarPV,2025,10.39350000000
3,2040,R1,solarPV,2025,10.39350000000
3,2045,R1,solarPV,2025,10.39350000000
3,2049,R1,solarPV,2025,10.39350000000
3,2050,R1,solarPV,2025,10.39350000000
3,2054,R1,solarPV,2025,10.39350000000
4,2035,R1,solarPV,2030,11.42930000000
4,2040,R1,solarPV,2030,11.42930000000
4,2045,R1,solarPV,2030,11.42930000000
4,2049,R1,solarPV,2030,11.42930000000
4,2050,R1,solarPV,2030,11.42930000000
4,2054,R1,solarPV,2030,11.42930000000
4,2055,R1,solarPV,2030,11.42930000000
4,2059,R1,solarPV,2030,11.42930000000
5,2040,R1,solarPV,2035,15.71520000000
5,2045,R1,solarPV,2035,15.71520000000
5,2049,R1,solarPV,2035,15.71520000000
5,2050,R1,solarPV,2035,15.71520000000
5,2054,R1,solarPV,2035,15.71520000000
5,2055,R1,solarPV,2035,15.71520000000
5,2059,R1,solarPV,2035,15.71520000000
5,2060,R1,solarPV,2035,15.71520000000
5,2064,R1,solarPV,2035,15.71520000000
6,2035,R1,windturbine,2020,20.00000000000
6,2040,R1,windturbine,2020,20.00000000000
6,2045,R1,windturbine,2020,20.00000000000
6,2049,R1,windturbine,2020,20.00000000000
8,2035,R2,gasCCGT,2025,4.00000000000
8,2040,R2,gasCCGT,2025,4.00000000000
8,2045,R2,gasCCGT,2025,4.00000000000
8,2049,R2,gasCCGT,2025,4.00000000000
8,2050,R2,gasCCGT,2025,4.00000000000
8,2054,R2,gasCCGT,2025,4.00000000000
8,2055,R2,gasCCGT,2025,4.00000000000
8,2059,R2,gasCCGT,2025,4.00000000000
8,2060,R2,gasCCGT,2025,4.00000000000
8,2064,R2,gasCCGT,2025,4.00000000000
9,2035,R2,solarPV,2020,13.46730000000
9,2040,R2,solarPV,2020,13.46730000000
9,2045,R2,solarPV,2020,13.46730000000
9,2049,R2,solarPV,2020,13.46730000000
10,2035,R2,solarPV,2025,10.39350000000
10,2040,R2,solarPV,2025,10.39350000000
10,2045,R2,solarPV,2025,10.39350000000
10,2049,R2,solarPV,2025,10.39350000000
10,2050,R2,solarPV,2025,10.39350000000
10,2054,R2,solarPV,2025,10.39350000000
11,2035,R2,solarPV,2030,11.42930000000
11,2040,R2,solarPV,2030,11.42930000000
11,2045,R2,solarPV,2030,11.42930000000
11,2049,R2,solarPV,2030,11.42930000000
11,2050,R2,solarPV,2030,11.42930000000
11,2054,R2,solarPV,2030,11.42930000000
11,2055,R2,solarPV,2030,11.42930000000
11,2059,R2,solarPV,2030,11.42930000000
12,2040,R2,solarPV,2035,15.71520000000
12,2045,R2,solarPV,2035,15.71520000000
12,2049,R2,solarPV,2035,15.71520000000
12,2050,R2,solarPV,2035,15.71520000000
12,2054,R2,solarPV,2035,15.71520000000
12,2055,R2,solarPV,2035,15.71520000000
12,2059,R2,solarPV,2035,15.71520000000
12,2060,R2,solarPV,2035,15.71520000000
12,2064,R2,solarPV,2035,15.71520000000
13,2035,R2,windturbine,2020,20.00000000000
13,2040,R2,windturbine,2020,20.00000000000
13,2045,R2,windturbine,2020,20.00000000000
13,2049,R2,windturbine,2020,20.00000000000
