asset,year,region,installed,technology,capacity
1,2032,R1,2020,windturbine,63.50000000000
1,2033,R1,2020,windturbine,63.50000000000
1,2035,R1,2020,windturbine,63.50000000000
1,2037,R1,2020,windturbine,63.50000000000
1,2040,R1,2020,windturbine,63.50000000000
1,2045,R1,2020,windturbine,63.50000000000
1,2046,R1,2020,windturbine,63.50000000000
2,2032,R1,2022,windturbine,0.32820000000
2,2033,R1,2022,windturbine,0.32820000000
2,2035,R1,2022,windturbine,0.32820000000
2,2037,R1,2022,windturbine,0.32820000000
2,2040,R1,2022,windturbine,0.32820000000
2,2045,R1,2022,windturbine,0.32820000000
2,2046,R1,2022,windturbine,0.32820000000
2,2047,R1,2022,windturbine,0.32820000000
2,2048,R1,2022,windturbine,0.32820000000
4,2032,R1,2024,windturbine,27.52480000000
4,2033,R1,2024,windturbine,27.52480000000
4,2035,R1,2024,windturbine,27.52480000000
4,2037,R1,2024,windturbine,27.52480000000
4,2040,R1,2024,windturbine,27.52480000000
4,2045,R1,2024,windturbine,27.52480000000
4,2046,R1,2024,windturbine,27.52480000000
4,2047,R1,2024,windturbine,27.52480000000
4,2048,R1,2024,windturbine,27.52480000000
4,2049,R1,2024,windturbine,27.52480000000
4,2050,R1,2024,windturbine,27.52480000000
7,2032,R1,2028,windturbine,85.29230000000
7,2033,R1,2028,windturbine,85.29230000000
7,2035,R1,2028,windturbine,85.29230000000
7,2037,R1,2028,windturbine,85.29230000000
7,2040,R1,2028,windturbine,85.29230000000
7,2045,R1,2028,windturbine,85.29230000000
7,2046,R1,2028,windturbine,85.29230000000
7,2047,R1,2028,windturbine,85.29230000000
7,2048,R1,2028,windturbine,85.29230000000
7,2049,R1,2028,windturbine,85.29230000000
7,2050,R1,2028,windturbine,85.29230000000
7,2051,R1,2028,windturbine,85.29230000000
7,2054,R1,2028,windturbine,85.29230000000
9,2032,R2,2020,windturbine,63.50000000000
9,2033,R2,2020,windturbine,63.50000000000
9,2035,R2,2020,windturbine,63.50000000000
9,2037,R2,2020,windturbine,63.50000000000
9,2040,R2,2020,windturbine,63.50000000000
9,2045,R2,2020,windturbine,63.50000000000
9,2046,R2,2020,windturbine,63.50000000000
10,2032,R2,2022,windturbine,0.56920000000
10,2033,R2,2022,windturbine,0.56920000000
10,2035,R2,2022,windturbine,0.56920000000
10,2037,R2,2022,windturbine,0.56920000000
10,2040,R2,2022,windturbine,0.56920000000
10,2045,R2,2022,windturbine,0.56920000000
10,2046,R2,2022,windturbine,0.56920000000
10,2047,R2,2022,windturbine,0.56920000000
10,2048,R2,2022,windturbine,0.56920000000
12,2032,R2,2024,windturbine,27.89450000000
12,2033,R2,2024,windturbine,27.89450000000
12,2035,R2,2024,windturbine,27.89450000000
12,2037,R2,2024,windturbine,27.89450000000
12,2040,R2,2024,windturbine,27.89450000000
12,2045,R2,2024,windturbine,27.89450000000
12,2046,R2,2024,windturbine,27.89450000000
12,2047,R2,2024,windturbine,27.89450000000
12,2048,R2,2024,windturbine,27.89450000000
12,2049,R2,2024,windturbine,27.89450000000
12,2050,R2,2024,windturbine,27.89450000000
15,2032,R2,2028,windturbine,86.75400000000
15,2033,R2,2028,windturbine,86.75400000000
15,2035,R2,2028,windturbine,86.75400000000
15,2037,R2,2028,windturbine,86.75400000000
15,2040,R2,2028,windturbine,86.75400000000
15,2045,R2,2028,windturbine,86.75400000000
15,2046,R2,2028,windturbine,86.75400000000
15,2047,R2,2028,windturbine,86.75400000000
15,2048,R2,2028,windturbine,86.75400000000
15,2049,R2,2028,windturbine,86.75400000000
15,2050,R2,2028,windturbine,86.75400000000
15,2051,R2,2028,windturbine,86.75400000000
15,2054,R2,2028,windturbine,86.75400000000
