asset,year,region,technology,installed,capacity
0,2025,R1,procammonia_1,2010,21.23330000000
0,2026,R1,procammonia_1,2010,20.36670000000
0,2027,R1,procammonia_1,2010,19.50000000000
0,2028,R1,procammonia_1,2010,18.63330000000
0,2029,R1,procammonia_1,2010,17.76670000000
0,2030,R1,procammonia_1,2010,16.90000000000
0,2031,R1,procammonia_1,2010,16.03330000000
0,2032,R1,procammonia_1,2010,15.16670000000
0,2033,R1,procammonia_1,2010,14.30000000000
0,2034,R1,procammonia_1,2010,13.43330000000
0,2035,R1,procammonia_1,2010,4.33330000000
0,2036,R1,procammonia_1,2010,3.46670000000
0,2037,R1,procammonia_1,2010,2.60000000000
0,2038,R1,procammonia_1,2010,1.73330000000
0,2039,R1,procammonia_1,2010,0.86670000000
1,2025,R1,procammonia_1,2015,8.66670000000
1,2026,R1,procammonia_1,2015,8.66670000000
1,2027,R1,procammonia_1,2015,8.66670000000
1,2028,R1,procammonia_1,2015,8.66670000000
1,2029,R1,procammonia_1,2015,8.66670000000
1,2030,R1,procammonia_1,2015,8.66670000000
1,2031,R1,procammonia_1,2015,8.66670000000
1,2032,R1,procammonia_1,2015,8.66670000000
1,2033,R1,procammonia_1,2015,8.66670000000
1,2034,R1,procammonia_1,2015,8.66670000000
1,2035,R1,procammonia_1,2015,8.66670000000
1,2036,R1,procammonia_1,2015,8.66670000000
1,2037,R1,procammonia_1,2015,8.66670000000
1,2038,R1,procammonia_1,2015,8.66670000000
1,2039,R1,procammonia_1,2015,8.66670000000
2,2025,R1,procammonia_1,2020,8.70630000000
2,2026,R1,procammonia_1,2020,8.70630000000
2,2027,R1,procammonia_1,2020,8.70630000000
2,2028,R1,procammonia_1,2020,8.70630000000
2,2029,R1,procammonia_1,2020,8.70630000000
2,2030,R1,procammonia_1,2020,8.70630000000
2,2031,R1,procammonia_1,2020,8.70630000000
2,2032,R1,procammonia_1,2020,8.70630000000
2,2033,R1,procammonia_1,2020,8.70630000000
2,2034,R1,procammonia_1,2020,8.70630000000
2,2035,R1,procammonia_1,2020,8.70630000000
2,2036,R1,procammonia_1,2020,8.70630000000
2,2037,R1,procammonia_1,2020,8.70630000000
2,2038,R1,procammonia_1,2020,8.70630000000
2,2039,R1,procammonia_1,2020,8.70630000000
2,2040,R1,procammonia_1,2020,8.70630000000
2,2041,R1,procammonia_1,2020,8.70630000000
2,2042,R1,procammonia_1,2020,8.70630000000
2,2043,R1,procammonia_1,2020,8.70630000000
2,2044,R1,procammonia_1,2020,8.70630000000
3,2030,R1,procammonia_1,2025,8.70630000000
3,2031,R1,procammonia_1,2025,8.66670000000
3,2032,R1,procammonia_1,2025,8.66670000000
3,2033,R1,procammonia_1,2025,8.66670000000
3,2034,R1,procammonia_1,2025,8.66670000000
3,2035,R1,procammonia_1,2025,8.66670000000
3,2036,R1,procammonia_1,2025,8.66670000000
3,2037,R1,procammonia_1,2025,8.66670000000
3,2038,R1,procammonia_1,2025,8.66670000000
3,2039,R1,procammonia_1,2025,8.66670000000
3,2040,R1,procammonia_1,2025,8.66670000000
3,2041,R1,procammonia_1,2025,8.66670000000
3,2042,R1,procammonia_1,2025,8.66670000000
3,2043,R1,procammonia_1,2025,8.66670000000
3,2044,R1,procammonia_1,2025,8.66670000000
3,2045,R1,procammonia_1,2025,8.66670000000
3,2046,R1,procammonia_1,2025,8.66670000000
3,2047,R1,procammonia_1,2025,8.66670000000
3,2048,R1,procammonia_1,2025,8.66670000000
3,2049,R1,procammonia_1,2025,8.70630000000
4,2025,R1,procammonia_2,2010,15.68800000000
4,2026,R1,procammonia_2,2010,14.82140000000
4,2027,R1,procammonia_2,2010,13.95470000000
4,2028,R1,procammonia_2,2010,13.08800000000
4,2029,R1,procammonia_2,2010,12.22140000000
4,2030,R1,procammonia_2,2010,11.35470000000
4,2031,R1,procammonia_2,2010,10.48800000000
4,2032,R1,procammonia_2,2010,9.62140000000
4,2033,R1,procammonia_2,2010,8.75470000000
4,2034,R1,procammonia_2,2010,7.88800000000
4,2035,R1,procammonia_2,2010,4.33330000000
4,2036,R1,procammonia_2,2010,3.46670000000
4,2037,R1,procammonia_2,2010,2.60000000000
4,2038,R1,procammonia_2,2010,1.73330000000
4,2039,R1,procammonia_2,2010,0.86670000000
