,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2020,1.00000000000
1,heat,R1,gasboiler,2025,0.70260000000
2,heat,R1,heatpump,2025,0.08780000000
3,CO2f,R1,gasboiler,2020,64.71000000000
4,CO2f,R1,gasboiler,2025,45.46850000000
5,heat,R1,gasboiler,2020,1.50000000000
6,heat,R1,gasboiler,2025,1.05400000000
7,heat,R1,heatpump,2025,0.13180000000
8,CO2f,R1,gasboiler,2020,97.06500000000
9,CO2f,R1,gasboiler,2025,68.20270000000
10,heat,R1,gasboiler,2020,1.00000000000
11,heat,R1,gasboiler,2025,0.70260000000
12,heat,R1,heatpump,2025,0.08780000000
13,CO2f,R1,gasboiler,2020,64.71000000000
14,CO2f,R1,gasboiler,2025,45.46850000000
15,heat,R1,gasboiler,2020,1.50000000000
16,heat,R1,gasboiler,2025,1.05400000000
17,heat,R1,heatpump,2025,0.13180000000
18,CO2f,R1,gasboiler,2020,97.06500000000
19,CO2f,R1,gasboiler,2025,68.20270000000
20,heat,R1,gasboiler,2020,3.00000000000
21,heat,R1,gasboiler,2025,2.10800000000
22,heat,R1,heatpump,2025,0.26360000000
23,CO2f,R1,gasboiler,2020,194.13000000000
24,CO2f,R1,gasboiler,2025,136.40540000000
25,heat,R1,gasboiler,2020,2.00000000000
26,heat,R1,gasboiler,2025,1.40530000000
27,heat,R1,heatpump,2025,0.17570000000
28,CO2f,R1,gasboiler,2020,129.42000000000
29,CO2f,R1,gasboiler,2025,90.93700000000
